"","id","RQ1","Q3","Q4","RQ2A2","C총액1인MIS","RDAY평균","Q7","D_BUN","D_SEX","D_AGE","체류1순위","체류2순위","D_NAT_CLUST","만족한활동","class"
"2960",14039,"1","3","1","12","3","2","5","2","1","4","대구일TOT","서울일TOT","오세아니아,중동","2","2"
"2961",14046,"3","1","1","3","3","3","5","2","2","2","서울일TOT","없음","동남아시아","1","1"
"2962",14048,"1","1","1","3","2","3","5","2","2","4","서울일TOT","없음","동남아시아","7","3"
"2963",14052,"4","3","1","3","3","3","5","2","1","2","부산일TOT","대전일TOT","동남아시아","1","2"
"2964",14054,"2","3","1","11","4","4","5","2","1","5","서울일TOT","대구일TOT","북아메리카","14","4"
"2965",14056,"1","3","1","3","3","3","5","2","1","2","부산일TOT","대전일TOT","동남아시아","2","2"
"2966",14057,"1","1","1","3","2","3","5","2","2","2","서울일TOT","없음","동남아시아","7","1"
"2967",14058,"4","3","1","2","3","5","5","2","2","5","서울일TOT","없음","북아메리카","14","4"
"2968",14059,"1","1","1","2","1","1","5","2","2","5","서울일TOT","없음","동남아시아","7","3"
"2969",14060,"4","3","1","2","5","5","4","2","2","5","서울일TOT","없음","북아메리카","1","4"
"2970",14068,"4","2","1","11","2","3","5","2","2","2","서울일TOT","강원일TOT","동남아시아","4","1"
"2971",14069,"1","3","1","2","2","4","5","2","1","3","경남일TOT","없음","북아메리카","14","4"
"2972",14071,"4","3","1","2","5","5","4","2","1","5","서울일TOT","없음","북아메리카","14","4"
"2973",14074,"1","1","1","11","5","3","4","2","2","2","서울일TOT","없음","기타","1","1"
"2974",14079,"1","3","1","11","5","4","5","2","2","3","서울일TOT","없음","동남아시아","1","4"
"2975",14081,"4","1","1","2","3","5","5","2","1","3","서울일TOT","없음","동남아시아","11","3"
"2976",14082,"4","1","1","3","2","3","4","2","2","2","서울일TOT","없음","동남아시아","2","3"
"2977",14083,"1","3","1","11","2","2","5","2","2","3","경기일TOT","서울일TOT","오세아니아,중동","2","2"
"2978",14085,"4","3","1","3","3","4","4","2","1","4","서울일TOT","인천일TOT","기타","14","4"
"2979",14087,"4","3","1","2","4","5","5","2","1","5","서울일TOT","없음","북아메리카","14","4"
"2980",14089,"2","1","1","3","2","3","4","2","2","2","서울일TOT","제주일TOT","동남아시아","2","1"
"2981",14090,"2","1","1","11","3","3","5","2","1","2","서울일TOT","없음","동남아시아","4","1"
"2982",14091,"1","2","1","11","4","3","5","2","2","6","전남일TOT","서울일TOT","기타","3","2"
"2983",14092,"1","3","1","2","4","5","5","2","2","5","서울일TOT","없음","유럽","14","4"
"2984",14094,"4","1","1","3","3","3","5","2","2","5","서울일TOT","없음","동남아시아","1","3"
"2985",14096,"2","1","1","3","2","3","4","2","2","2","제주일TOT","서울일TOT","동남아시아","3","3"
"2986",14097,"1","3","1","11","5","5","5","2","1","6","서울일TOT","없음","북아메리카","11","4"
"2987",14099,"1","1","1","3","2","3","5","2","2","2","제주일TOT","서울일TOT","동남아시아","4","2"
"2988",14101,"4","2","1","11","3","3","5","2","2","2","서울일TOT","없음","북아메리카","2","1"
"2989",14102,"1","3","1","2","2","4","5","2","1","3","서울일TOT","충북일TOT","기타","2","4"
"2990",14104,"4","3","1","11","4","3","5","2","1","3","대구일TOT","서울일TOT","동남아시아","1","2"
"2991",14107,"1","1","1","11","5","3","5","2","2","3","서울일TOT","인천일TOT","오세아니아,중동","2","1"
"2992",14108,"2","2","1","11","4","3","5","2","1","6","전남일TOT","서울일TOT","기타","3","2"
"2993",14114,"1","3","1","1","5","5","4","2","1","3","서울일TOT","없음","북아메리카","2","4"
"2994",14115,"4","1","1","2","3","4","5","2","2","5","서울일TOT","없음","기타","2","3"
"2995",14117,"1","1","1","3","4","4","5","2","1","2","서울일TOT","없음","유럽","4","1"
"2996",14118,"1","2","1","3","5","5","5","2","1","3","서울일TOT","부산일TOT","기타","11","1"
"2997",14119,"2","1","1","3","4","4","3","2","2","3","서울일TOT","없음","동남아시아","2","3"
"2998",14120,"1","1","1","11","3","3","5","2","1","2","서울일TOT","광주일TOT","동남아시아","3","1"
"2999",14121,"3","2","1","3","5","5","5","2","2","5","서울일TOT","부산일TOT","기타","2","1"
"3000",14122,"2","3","1","3","4","4","5","2","2","3","서울일TOT","없음","기타","2","4"
"3001",14123,"1","1","1","11","3","3","5","2","2","2","서울일TOT","경북일TOT","동남아시아","2","1"
"3002",14124,"3","2","1","11","4","3","5","2","1","6","서울일TOT","인천일TOT","유럽","1","1"
"3003",14127,"1","3","1","1","2","5","4","2","2","3","서울일TOT","없음","북아메리카","1","4"
"3004",14129,"1","3","1","2","3","4","5","2","1","3","경기일TOT","서울일TOT","유럽","14","4"
"3005",14133,"3","2","1","11","5","3","5","2","2","6","서울일TOT","인천일TOT","유럽","3","1"
"3006",14134,"1","3","1","2","2","4","5","2","1","4","경남일TOT","없음","북아메리카","14","4"
"3007",14138,"1","2","1","2","4","4","5","2","1","3","서울일TOT","없음","유럽","4","1"
"3008",14139,"4","3","1","2","4","5","4","2","2","5","충남일TOT","없음","기타","14","4"
"3009",14140,"1","1","1","11","4","4","4","2","1","4","서울일TOT","부산일TOT","북아메리카","11","1"
"3010",14142,"4","3","2","3","5","5","5","2","1","5","서울일TOT","대구일TOT","기타","14","4"
"3011",14143,"1","3","1","2","4","5","5","2","1","2","충남일TOT","없음","기타","2","4"
"3012",14145,"1","2","1","2","4","4","5","2","2","3","서울일TOT","없음","유럽","4","1"
"3013",14150,"1","3","2","2","5","5","4","2","1","6","대구일TOT","없음","북아메리카","14","4"
"3014",14151,"4","3","1","2","3","4","5","2","1","6","충남일TOT","없음","유럽","14","4"
"3015",14153,"1","3","1","2","5","5","5","2","1","3","경기일TOT","없음","기타","14","4"
"3016",14154,"3","3","1","11","5","4","5","2","1","3","충북일TOT","서울일TOT","기타","14","4"
"3017",14157,"4","3","1","2","4","5","4","2","1","3","서울일TOT","없음","기타","14","4"
"3018",14158,"4","3","2","2","5","5","5","2","1","4","부산일TOT","없음","기타","14","4"
"3019",14159,"1","1","3","2","1","3","5","2","2","2","서울일TOT","없음","동남아시아","5","3"
"3020",14163,"4","3","1","2","4","5","5","2","1","4","충남일TOT","없음","동아시아","14","4"
"3021",14165,"1","3","2","2","4","5","5","2","1","5","서울일TOT","없음","유럽","1","4"
"3022",14166,"1","2","1","2","2","3","5","2","1","1","서울일TOT","없음","기타","13","2"
"3023",14167,"4","3","1","2","5","5","5","2","1","3","서울일TOT","울산일TOT","유럽","14","4"
"3024",14169,"4","3","1","12","5","3","5","2","1","4","인천일TOT","서울일TOT","유럽","14","4"
"3025",14170,"1","3","2","2","5","5","5","2","1","4","서울일TOT","대구일TOT","유럽","6","4"
"3026",14171,"4","3","1","2","4","5","5","2","2","2","서울일TOT","없음","유럽","14","4"
"3027",14174,"1","1","1","2","2","3","4","2","2","3","서울일TOT","없음","유럽","2","1"
"3028",14175,"1","3","1","11","2","3","5","2","1","3","서울일TOT","부산일TOT","기타","14","4"
"3029",14182,"4","3","1","11","5","5","4","2","1","5","대전일TOT","없음","기타","14","4"
"3030",14183,"2","3","2","1","4","5","4","2","1","4","대구일TOT","없음","기타","14","4"
"3031",14184,"2","3","1","2","4","4","5","2","1","5","대구일TOT","없음","유럽","14","4"
"3032",14185,"1","2","1","2","3","4","5","2","2","1","서울일TOT","없음","기타","4","1"
"3033",14187,"2","2","1","11","2","2","5","2","2","2","서울일TOT","부산일TOT","기타","3","1"
"3034",14188,"3","3","1","2","5","5","5","2","1","5","경남일TOT","부산일TOT","유럽","14","4"
"3035",14190,"1","3","1","2","3","4","4","2","1","6","대구일TOT","없음","기타","14","4"
"3036",14193,"2","3","2","2","4","5","5","2","1","6","경기일TOT","없음","유럽","1","4"
"3037",14194,"4","3","1","2","5","5","5","2","1","3","서울일TOT","없음","기타","14","4"
"3038",14195,"2","3","1","2","5","5","5","2","1","2","서울일TOT","없음","기타","4","4"
"3039",14197,"1","1","1","11","4","3","5","2","1","2","서울일TOT","없음","유럽","11","1"
"3040",14199,"4","3","2","2","5","5","5","2","1","5","경기일TOT","없음","기타","14","4"
"3041",14200,"4","3","1","2","2","3","5","2","1","4","경기일TOT","없음","기타","14","4"
"3042",14202,"1","1","1","11","4","3","5","2","1","2","서울일TOT","없음","유럽","11","1"
"3043",14203,"1","1","1","3","3","3","5","2","2","2","서울일TOT","없음","유럽","7","1"
"3044",14205,"1","1","1","11","4","3","5","2","1","2","서울일TOT","없음","유럽","11","1"
"3045",14207,"1","1","1","11","4","3","5","2","1","2","서울일TOT","없음","유럽","11","1"
"3046",14208,"1","1","1","11","4","3","5","2","2","3","서울일TOT","부산일TOT","기타","5","1"
"3047",14209,"4","3","2","2","4","5","4","2","1","5","서울일TOT","대구일TOT","유럽","14","4"
"3048",14210,"1","3","1","2","4","5","5","2","1","5","서울일TOT","없음","유럽","14","4"
"3049",14212,"2","1","1","11","3","3","5","2","2","2","서울일TOT","부산일TOT","유럽","1","1"
"3050",14213,"1","1","1","11","3","3","4","2","1","2","서울일TOT","부산일TOT","기타","3","1"
"3051",14214,"3","2","1","11","5","3","5","2","1","5","서울일TOT","광주일TOT","오세아니아,중동","1","1"
"3052",14215,"4","3","1","3","5","5","5","2","1","4","서울일TOT","없음","유럽","14","4"
"3053",14216,"4","2","1","2","4","4","5","2","1","5","경기일TOT","서울일TOT","유럽","1","2"
"3054",14218,"2","2","1","11","4","4","5","2","2","4","서울일TOT","제주일TOT","유럽","4","1"
"3055",14223,"4","3","2","3","5","5","5","2","1","3","전남일TOT","울산일TOT","유럽","9","4"
"3056",14228,"1","3","1","2","4","5","5","2","1","5","서울일TOT","없음","기타","14","4"
"3057",14229,"1","2","1","11","2","3","5","2","1","2","서울일TOT","경북일TOT","기타","1","1"
"3058",14240,"1","3","2","3","3","3","3","2","1","4","서울일TOT","대구일TOT","유럽","14","4"
"3059",14256,"2","2","1","11","3","3","5","2","2","3","충남일TOT","전북일TOT","기타","2","2"
"3060",14261,"1","2","1","11","3","3","5","2","2","2","서울일TOT","부산일TOT","기타","4","1"
"3061",14264,"3","2","1","11","2","2","5","2","1","3","서울일TOT","전북일TOT","유럽","4","1"
"3062",14266,"1","3","3","2","4","5","5","2","1","3","서울일TOT","없음","기타","4","4"
"3063",14268,"1","3","1","2","4","5","5","2","1","4","서울일TOT","충남일TOT","기타","6","4"
"3064",14270,"1","3","1","2","2","3","5","2","1","5","서울일TOT","경남일TOT","기타","14","4"
"3065",14277,"1","3","3","2","3","5","5","2","1","5","서울일TOT","경남일TOT","기타","1","4"
"3066",14279,"4","3","3","2","4","5","5","2","1","3","서울일TOT","경남일TOT","기타","2","4"
"3067",14284,"2","3","1","2","3","4","4","2","1","3","서울일TOT","부산일TOT","유럽","14","4"
"3068",14286,"1","2","1","11","4","3","5","2","2","2","서울일TOT","부산일TOT","유럽","3","1"
"3069",14288,"1","2","1","3","2","3","5","2","2","2","서울일TOT","경기일TOT","기타","5","1"
"3070",14291,"2","3","1","1","3","5","3","2","1","4","인천일TOT","없음","유럽","14","4"
"3071",14292,"1","1","1","2","4","5","5","2","1","1","서울일TOT","인천일TOT","기타","11","1"
"3072",14295,"1","1","1","11","4","3","5","2","2","2","서울일TOT","부산일TOT","유럽","9","1"
"3073",14299,"1","3","2","2","3","4","4","2","1","2","부산일TOT","울산일TOT","기타","14","4"
"3074",14302,"3","3","1","2","3","5","5","2","1","5","울산일TOT","부산일TOT","북아메리카","14","4"
"3075",14307,"2","3","1","2","5","5","4","2","1","4","경기일TOT","서울일TOT","북아메리카","14","4"
"3076",14319,"2","3","1","11","3","3","5","2","1","3","서울일TOT","경기일TOT","동아시아","2","4"
"3077",14340,"2","1","1","11","4","4","5","2","1","5","서울일TOT","부산일TOT","북아메리카","3","1"
"3078",14347,"1","1","1","2","2","3","5","2","1","2","서울일TOT","인천일TOT","북아메리카","4","1"
"3079",14353,"1","1","1","2","4","5","4","2","2","2","대구일TOT","없음","동남아시아","5","1"
"3080",14354,"1","3","1","11","3","3","4","2","1","3","인천일TOT","없음","동아시아","1","4"
"3081",14357,"2","3","1","11","3","3","4","2","1","3","인천일TOT","없음","동아시아","1","4"
"3082",14358,"1","1","1","11","4","3","4","2","2","2","서울일TOT","없음","유럽","2","1"
"3083",14363,"4","3","1","11","2","2","5","2","1","4","경기일TOT","없음","동아시아","1","2"
"3084",14366,"2","1","1","11","2","2","5","2","2","2","서울일TOT","부산일TOT","북아메리카","6","1"
"3085",14368,"4","3","1","11","2","2","5","2","1","2","경기일TOT","없음","동아시아","1","2"
"3086",14370,"4","3","1","1","2","5","5","2","1","5","경기일TOT","없음","북아메리카","14","4"
"3087",14372,"4","3","1","1","2","5","5","2","1","6","경기일TOT","없음","북아메리카","14","4"
"3088",14389,"4","3","1","2","4","5","5","2","1","5","서울일TOT","부산일TOT","동남아시아","2","4"
"3089",14390,"1","3","1","12","4","3","5","2","2","4","경기일TOT","없음","북아메리카","14","4"
"3090",14397,"1","3","1","2","2","3","5","2","1","3","서울일TOT","없음","동남아시아","6","4"
"3091",14399,"1","2","1","11","5","5","5","2","2","4","서울일TOT","없음","북아메리카","4","1"
"3092",14401,"1","2","1","11","4","3","5","2","2","4","서울일TOT","없음","북아메리카","3","1"
"3093",14404,"1","1","1","11","4","3","4","2","2","2","서울일TOT","없음","유럽","8","1"
"3094",14405,"4","3","1","2","3","4","4","2","1","5","울산일TOT","없음","북아메리카","2","4"
"3095",14406,"2","3","1","3","4","5","4","2","1","3","서울일TOT","대구일TOT","동남아시아","2","4"
"3096",14407,"4","1","1","11","4","3","5","2","1","5","울산일TOT","경기일TOT","북아메리카","4","2"
"3097",14409,"2","3","1","3","4","5","4","2","2","2","서울일TOT","대구일TOT","동남아시아","14","4"
"3098",14410,"4","3","1","2","4","5","5","2","1","3","서울일TOT","없음","유럽","14","4"
"3099",14411,"1","3","2","2","3","4","5","2","2","3","서울일TOT","인천일TOT","동남아시아","2","4"
"3100",14412,"1","1","1","11","4","3","5","2","2","4","서울일TOT","부산일TOT","유럽","2","1"
"3101",14414,"3","3","1","2","4","5","5","2","1","6","서울일TOT","없음","기타","14","4"
"3102",14421,"1","3","1","2","2","4","5","2","1","4","서울일TOT","없음","동남아시아","14","4"
"3103",14422,"1","1","1","2","3","4","5","2","1","5","서울일TOT","없음","동남아시아","11","3"
"3104",14427,"2","1","1","2","3","4","5","2","2","3","서울일TOT","없음","동남아시아","11","3"
"3105",14429,"1","1","1","2","2","3","5","2","1","2","서울일TOT","부산일TOT","북아메리카","2","1"
"3106",14441,"1","3","1","11","4","3","5","2","1","4","경기일TOT","없음","북아메리카","14","4"
"3107",14449,"2","1","1","11","5","5","5","2","2","3","서울일TOT","경기일TOT","오세아니아,중동","4","1"
"3108",14451,"1","1","1","3","2","3","5","2","1","2","서울일TOT","부산일TOT","북아메리카","3","1"
"3109",14457,"2","1","1","11","3","3","5","2","2","2","경남일TOT","서울일TOT","북아메리카","4","2"
"3110",14464,"2","3","2","1","3","5","5","2","1","3","서울일TOT","없음","북아메리카","14","4"
"3111",14465,"1","3","1","1","3","5","5","2","1","4","서울일TOT","없음","북아메리카","2","4"
"3112",14466,"4","3","1","2","4","5","5","2","1","4","서울일TOT","경기일TOT","유럽","14","4"
"3113",14467,"1","2","1","11","2","3","3","2","1","2","대구일TOT","없음","오세아니아,중동","1","2"
"3114",14468,"1","3","1","2","5","5","5","2","1","2","서울일TOT","대전일TOT","북아메리카","4","4"
"3115",14472,"1","2","1","11","4","3","5","2","2","2","충남일TOT","서울일TOT","북아메리카","2","2"
"3116",14473,"1","1","1","11","4","3","5","2","2","2","서울일TOT","충남일TOT","북아메리카","2","1"
"3117",14478,"1","3","1","2","4","5","5","2","1","3","서울일TOT","없음","오세아니아,중동","4","4"
"3118",14479,"1","1","1","3","2","3","5","2","2","5","서울일TOT","없음","동남아시아","6","1"
"3119",14481,"2","1","1","3","2","3","5","2","2","2","서울일TOT","제주일TOT","동남아시아","2","1"
"3120",14484,"4","3","2","11","3","3","5","2","1","6","경기일TOT","없음","북아메리카","3","2"
"3121",14486,"1","1","1","3","2","3","5","2","2","5","서울일TOT","없음","북아메리카","2","1"
"3122",14487,"2","3","1","2","3","4","5","2","1","4","서울일TOT","없음","동남아시아","14","4"
"3123",14489,"3","3","1","2","3","4","5","2","1","4","서울일TOT","없음","동남아시아","14","4"
"3124",14490,"1","1","1","3","5","5","4","2","1","4","서울일TOT","부산일TOT","북아메리카","1","1"
"3125",14495,"4","3","1","1","3","5","5","2","1","4","인천일TOT","없음","북아메리카","3","4"
"3126",14496,"1","1","1","3","2","3","5","2","2","2","서울일TOT","부산일TOT","북아메리카","4","1"
"3127",14498,"4","1","1","3","2","3","4","2","2","2","서울일TOT","제주일TOT","동남아시아","1","3"
"3128",14499,"2","3","1","2","4","5","4","2","1","4","경기일TOT","없음","북아메리카","14","4"
"3129",14500,"1","1","1","3","2","3","4","2","1","2","서울일TOT","제주일TOT","동남아시아","3","1"
"3130",14501,"2","1","1","11","4","3","5","2","2","4","서울일TOT","인천일TOT","동남아시아","2","1"
"3131",14502,"2","3","1","2","2","3","4","2","1","3","경북일TOT","없음","기타","3","4"
"3132",14505,"1","1","1","2","4","4","5","2","2","3","서울일TOT","없음","유럽","4","1"
"3133",14511,"1","3","1","2","3","5","5","2","1","2","서울일TOT","대구일TOT","동아시아","1","4"
"3134",14522,"1","1","1","11","4","3","5","2","2","3","경기일TOT","서울일TOT","북아메리카","4","2"
"3135",14533,"1","2","1","11","3","3","5","2","2","2","경기일TOT","부산일TOT","북아메리카","3","2"
"3136",14538,"4","2","1","11","2","3","5","2","1","6","경기일TOT","없음","북아메리카","3","2"
"3137",14541,"4","3","1","2","3","4","5","2","1","5","경기일TOT","서울일TOT","북아메리카","14","4"
"3138",14543,"1","3","1","2","3","4","5","2","1","3","대구일TOT","서울일TOT","북아메리카","14","4"
"3139",14545,"1","2","1","2","3","4","5","2","2","4","경기일TOT","서울일TOT","북아메리카","4","2"
"3140",14546,"1","3","1","12","5","3","5","2","1","3","서울일TOT","부산일TOT","기타","14","4"
